lambda n k
1042.5e-9 2.270522 0.0
1045.0e-9 2.268556 0.0
1047.5e-9 2.266615 0.0
1050.0e-9 2.264699 0.0
1052.5e-9 2.262809 0.0
1055.0e-9 2.260942 0.0
1057.5e-9 2.259099 0.0
1060.0e-9 2.257279 0.0
1062.5e-9 2.255482 0.0
1065.0e-9 2.253707 0.0
1067.5e-9 2.251954 0.0
1070.0e-9 2.250223 0.0
1072.5e-9 2.248512 0.0
1075.0e-9 2.246822 0.0
1077.5e-9 2.245151 0.0
1080.0e-9 2.243501 0.0
1082.5e-9 2.241869 0.0
1085.0e-9 2.240257 0.0
1087.5e-9 2.238663 0.0
1090.0e-9 2.237087 0.0
1092.5e-9 2.235529 0.0
1095.0e-9 2.233989 0.0
1097.5e-9 2.232465 0.0
1100.0e-9 2.230959 0.0
