lambda n k
851e-9 1.61182 0.01733
852e-9 1.61164 0.01742
853e-9 1.61145 0.0175
854e-9 1.61117 0.01758
855e-9 1.6109 0.01767
856e-9 1.61063 0.01775
857e-9 1.61035 0.01783
858e-9 1.61008 0.01792
859e-9 1.6098 0.018
860e-9 1.60953 0.01808
861e-9 1.60926 0.01818
862e-9 1.60898 0.0183
863e-9 1.60871 0.01842
864e-9 1.60844 0.01854
865e-9 1.60816 0.01865
866e-9 1.60789 0.01877
867e-9 1.60761 0.01889
868e-9 1.60734 0.01901
869e-9 1.60707 0.01913
870e-9 1.60679 0.01925
871e-9 1.60652 0.01936
872e-9 1.60625 0.01948
873e-9 1.60597 0.0196
874e-9 1.6057 0.01972
875e-9 1.60542 0.01984
876e-9 1.60515 0.01996
877e-9 1.60488 0.02007
878e-9 1.6046 0.02019
879e-9 1.60433 0.02031
880e-9 1.60405 0.02043
881e-9 1.60378 0.02055
882e-9 1.60351 0.02067
883e-9 1.60323 0.02078
884e-9 1.60296 0.0209
885e-9 1.60269 0.02102
886e-9 1.60241 0.02116
887e-9 1.60214 0.0213
888e-9 1.60186 0.02144
889e-9 1.60159 0.02158
890e-9 1.60132 0.02172
891e-9 1.60104 0.02187
892e-9 1.60077 0.02201
893e-9 1.60077 0.02215
894e-9 1.60077 0.02229
895e-9 1.60077 0.02243
896e-9 1.60077 0.02257
897e-9 1.60077 0.02272
898e-9 1.60077 0.02286
899e-9 1.60077 0.023
900e-9 1.60077 0.02314
901e-9 1.60077 0.02328
902e-9 1.60077 0.02343
903e-9 1.60077 0.02357
904e-9 1.60077 0.02371
905e-9 1.60077 0.02385
906e-9 1.60077 0.02399
907e-9 1.60077 0.02414
908e-9 1.60077 0.02428
909e-9 1.60077 0.02443
910e-9 1.60077 0.02459
911e-9 1.60077 0.02476
912e-9 1.60077 0.02492
913e-9 1.60077 0.02508
914e-9 1.60077 0.02524
915e-9 1.60077 0.0254
916e-9 1.60077 0.02557
917e-9 1.60077 0.02573
918e-9 1.60077 0.02589
919e-9 1.60077 0.02605
920e-9 1.60077 0.02621
921e-9 1.60077 0.02637
922e-9 1.60077 0.02654
923e-9 1.60077 0.0267
924e-9 1.60077 0.02686
925e-9 1.60077 0.02702
926e-9 1.60077 0.02718
927e-9 1.60077 0.02735
928e-9 1.60077 0.02751
929e-9 1.60077 0.02767
930e-9 1.60077 0.02784
931e-9 1.60077 0.028
932e-9 1.60077 0.02816
933e-9 1.60077 0.02833
934e-9 1.60077 0.02849
935e-9 1.60077 0.02865
936e-9 1.60077 0.02882
937e-9 1.60077 0.02898
938e-9 1.60077 0.02914
939e-9 1.60077 0.02931
940e-9 1.60077 0.02947
941e-9 1.60077 0.02963
942e-9 1.60077 0.0298
943e-9 1.60077 0.02996
944e-9 1.60077 0.03013
945e-9 1.60077 0.03029
946e-9 1.60077 0.03045
947e-9 1.60077 0.03062
948e-9 1.60077 0.03078
949e-9 1.60077 0.03094
950e-9 1.60077 0.03111
951e-9 1.60077 0.03127
952e-9 1.60077 0.03143
953e-9 1.60077 0.0316
954e-9 1.60077 0.03176
955e-9 1.60077 0.03196
956e-9 1.60077 0.03217
957e-9 1.60077 0.03237
958e-9 1.60077 0.03258
959e-9 1.60077 0.03279
960e-9 1.60077 0.033
961e-9 1.60077 0.03321
962e-9 1.60077 0.03342
963e-9 1.60077 0.03363
964e-9 1.60077 0.03384
965e-9 1.60077 0.03404
966e-9 1.60077 0.03425
967e-9 1.60077 0.03446
968e-9 1.60077 0.03467
969e-9 1.60077 0.03488
970e-9 1.60077 0.03509
971e-9 1.60077 0.0353
972e-9 1.60077 0.0355
973e-9 1.60077 0.03571
974e-9 1.60077 0.03592
975e-9 1.60077 0.03613
976e-9 1.60077 0.03634
977e-9 1.60077 0.03655
978e-9 1.60077 0.03676
979e-9 1.60077 0.03696
980e-9 1.60077 0.03717
981e-9 1.60077 0.03738
982e-9 1.60077 0.03759
983e-9 1.60077 0.0378
984e-9 1.60077 0.038
985e-9 1.60077 0.03815
986e-9 1.60077 0.0383
987e-9 1.60077 0.03845
988e-9 1.60077 0.0386
989e-9 1.60077 0.03875
990e-9 1.60077 0.03889
991e-9 1.60077 0.03904
992e-9 1.60077 0.03919
993e-9 1.60077 0.03934
994e-9 1.60077 0.03949
995e-9 1.60077 0.03964
996e-9 1.60077 0.03979
997e-9 1.60077 0.03994
998e-9 1.60077 0.04008
999e-9 1.60077 0.04023
1000e-9 1.60077 0.04038
