lambda n k
1007.5e-9 2.345943 0.0
1010.0e-9 2.3428 0.0
1012.5e-9 2.33971 0.0
1015.0e-9 2.336671 0.0
1017.5e-9 2.333683 0.0
1020.0e-9 2.330743 0.0
1022.5e-9 2.32785 0.0
1025.0e-9 2.325003 0.0
1027.5e-9 2.322202 0.0
1030.0e-9 2.319444 0.0
1032.5e-9 2.316728 0.0
1035.0e-9 2.314054 0.0
1037.5e-9 2.311421 0.0
1040.0e-9 2.308827 0.0
1042.5e-9 2.306271 0.0
1045.0e-9 2.303752 0.0
1047.5e-9 2.30127 0.0
1050.0e-9 2.298824 0.0
1052.5e-9 2.296412 0.0
1055.0e-9 2.294035 0.0
1057.5e-9 2.29169 0.0
1060.0e-9 2.289378 0.0
1062.5e-9 2.287097 0.0
1065.0e-9 2.284847 0.0
1067.5e-9 2.282627 0.0
1070.0e-9 2.280436 0.0
1072.5e-9 2.278275 0.0
1075.0e-9 2.276141 0.0
1077.5e-9 2.274035 0.0
1080.0e-9 2.271956 0.0
1082.5e-9 2.269903 0.0
1085.0e-9 2.267875 0.0
1087.5e-9 2.265873 0.0
1090.0e-9 2.263896 0.0
1092.5e-9 2.261942 0.0
1095.0e-9 2.260013 0.0
